work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2022,Machine Learning,ML/AI,us dolars,196460,196460.0,CN,EX,FT,In-person,MX,M
2020,Data Engineer,Data Engineer,us dolars,148903,148903.0,US,SE,CT,In-person,CN,M
2020,Data Scientist,Data Science,GBP,80603,104783.90000000001,CN,SE,PT,Remote,UK,M
2020,Data Analyst,Analysis,us dolars,104736,104736.0,IN,SE,FL,Hybrid,US,L
2021,Data Analyst,Analysis,us dolars,55789,55789.0,CN,MI,CT,In-person,CN,M
2021,Data Engineer,Data Engineer,EUR,118623,144720.06,JP,SE,PT,Hybrid,DE,S
2020,Data Analyst,Analysis,EUR,82282,97092.76,CN,MI,PT,Hybrid,DE,S
2022,AI Engineer,CV/AI,JPY,63464,545.7904,US,EN,FT,In-person,JP,L
2022,Data Analyst,Analysis,us dolars,71994,71994.0,JP,MI,FL,Hybrid,MX,S
2021,Data Engineer,Data Engineer,GBP,137309,189486.41999999998,US,EX,CT,Hybrid,UK,S
2021,Data Engineer,Data Engineer,JPY,153189,1394.0199,MX,EN,FT,In-person,JP,M
2020,Deep Learning,DL/AI,us dolars,121123,121123.0,MX,SE,FL,In-person,US,S
2022,Data Analyst,Analysis,us dolars,55594,55594.0,UK,MI,CT,Hybrid,CN,M
2020,Data Analyst,Analysis,JPY,148406,1395.0164,UK,EN,PT,Remote,JP,M
2021,Data Scientist,Data Science,us dolars,135021,135021.0,JP,SE,PT,Hybrid,MX,S
2022,Statistician,Analysis ,GBP,58386,71814.78,MX,MI,FL,Remote,UK,S
2022,Data Engineer,Data Engineer,us dolars,96652,96652.0,UK,MI,FT,Remote,MX,L
2021,Data Scientist,Data Science,EUR,124835,152298.69999999998,UK,EX,CT,Hybrid,DE,L
2020,Data Engineer,Data Engineer,EUR,128123,151185.13999999998,IN,EX,CT,Remote,DE,S
2020,Data Scientist,Data Science,us dolars,47540,47540.0,US,EN,PT,In-person,US,M
2022,Statistician,Analysis ,INR,143483,1793.5375000000001,UK,EN,FL,Remote,IN,M
2021,Data Scientist,Data Science,JPY,63756,580.1796,JP,EN,FT,In-person,JP,L
2022,Data Engineer,Data Engineer,us dolars,166659,166659.0,IN,EX,PT,Hybrid,US,M
2021,Data Analyst,Analysis,EUR,119792,146146.24,MX,SE,PT,In-person,DE,L
2020,Data Engineer,Data Engineer,us dolars,79039,79039.0,UK,MI,FT,In-person,MX,M
2021,Deep Learning,DL/AI,GBP,171341,236450.58,CN,EX,CT,Hybrid,UK,S
2020,AI Engineer,CV/AI,GBP,36088,46914.4,MX,EN,CT,Hybrid,UK,S
2021,Machine Learning,ML/AI,us dolars,130649,130649.0,JP,SE,FL,In-person,CN,M
2022,AI Engineer,CV/AI,INR,72044,900.5500000000001,US,EN,PT,In-person,IN,L
2020,Statistician,Analysis ,INR,188153,2540.0655,MX,EN,FL,Remote,IN,S
2022,Data Analyst,Analysis,EUR,171615,183628.05000000002,CN,EX,CT,Remote,DE,L
2022,Data Analyst,Analysis,INR,33005,412.5625,MX,EN,FT,Remote,IN,S
2020,Data Engineer,Data Engineer,INR,67203,907.2405,UK,EN,CT,In-person,IN,M
2020,Data Scientist,Data Science,GBP,46220,60086.0,JP,MI,CT,Hybrid,UK,S
2022,Data Engineer,Data Engineer,us dolars,138991,138991.0,CN,SE,PT,In-person,CN,M
2022,Data Engineer,Data Engineer,JPY,62696,539.1856,JP,EN,CT,In-person,JP,L
2022,Data Engineer,Data Engineer,us dolars,76381,76381.0,DE,MI,FL,In-person,MX,S
2022,Data Engineer,Data Engineer,GBP,161148,198212.04,MX,EX,FT,Remote,UK,L
2020,Data Analyst,Analysis,us dolars,134056,134056.0,CN,SE,PT,In-person,CN,L
2020,Data Scientist,Data Science,GBP,180018,234023.4,JP,EX,FT,Hybrid,UK,M
2022,Data Engineer,Data Engineer,EUR,53471,57213.97,CN,MI,FL,Remote,DE,S
2021,Data Analyst,Analysis,us dolars,143298,143298.0,DE,SE,FL,Hybrid,CN,S
2021,Data Engineer,Data Engineer,us dolars,199810,199810.0,US,EX,CT,Hybrid,CN,S
2020,Machine Learning,ML/AI,EUR,124673,147114.13999999998,US,SE,FL,Remote,DE,S
2022,Data Engineer,Data Engineer,us dolars,54440,54440.0,MX,MI,CT,Remote,CN,M
2022,Data Engineer,Data Engineer,us dolars,41862,41862.0,IN,EN,PT,In-person,MX,L
2020,Statistician,Analysis ,JPY,131415,1235.3010000000002,CN,EN,FT,Remote,JP,S
2021,Deep Learning,DL/AI,us dolars,98273,98273.0,DE,MI,CT,Remote,US,S
2021,Data Scientist,Data Science,INR,137848,1847.1632,JP,EN,CT,Remote,IN,S
2021,Data Engineer,Data Engineer,us dolars,51788,51788.0,IN,MI,PT,Remote,CN,M
2020,Data Scientist,Data Science,INR,186594,2519.019,CN,EN,FL,Remote,IN,M
2021,Deep Learning,DL/AI,GBP,100185,138255.3,IN,SE,CT,In-person,UK,S
2020,Data Engineer,Data Engineer,GBP,160683,208887.9,CN,EX,FL,Hybrid,UK,L
2020,Statistician,Analysis ,us dolars,168896,168896.0,MX,EX,CT,In-person,CN,M
2022,Data Analyst,Analysis,us dolars,150824,150824.0,MX,EX,FL,Hybrid,CN,S
2021,Statistician,Analysis ,us dolars,37799,37799.0,US,EN,CT,Remote,CN,L
2020,Statistician,Analysis ,us dolars,115406,115406.0,JP,SE,FT,In-person,MX,M
2021,Data Analyst,Analysis,us dolars,75147,75147.0,DE,MI,FT,Hybrid,MX,M
2021,Data Analyst,Analysis,JPY,153699,1398.6609,MX,EN,FT,Hybrid,JP,M
2022,Data Analyst,Analysis,us dolars,38614,38614.0,US,EN,CT,Remote,CN,S
2021,Data Engineer,Data Engineer,us dolars,55147,55147.0,IN,MI,FL,Remote,MX,M
2022,Data Scientist,Data Science,INR,106637,1332.9625,UK,EN,PT,Hybrid,IN,S
2020,Data Scientist,Data Science,GBP,136210,177073.0,MX,EX,PT,In-person,UK,L
2021,Data Analyst,Analysis,GBP,50914,70261.31999999999,IN,MI,PT,Hybrid,UK,S
2020,Statistician,Analysis ,us dolars,93699,93699.0,UK,MI,FT,In-person,MX,L
2021,Deep Learning,DL/AI,us dolars,39615,39615.0,CN,EN,FT,In-person,CN,M
2020,Data Analyst,Analysis,EUR,80785,95326.29999999999,US,MI,FT,Hybrid,DE,S
2021,Statistician,Analysis ,us dolars,118589,118589.0,CN,SE,FL,In-person,MX,S
2021,Statistician,Analysis ,us dolars,109017,109017.0,DE,SE,FT,Hybrid,US,M
2021,Data Engineer,Data Engineer,us dolars,76898,76898.0,JP,MI,FL,Hybrid,CN,S
2021,Data Engineer,Data Engineer,JPY,157767,1435.6797000000001,MX,EN,FL,Remote,JP,S
2021,Data Scientist,Data Science,us dolars,139418,139418.0,UK,SE,FL,Hybrid,US,L
2021,Data Scientist,Data Science,us dolars,85505,85505.0,MX,MI,CT,Hybrid,US,S
2021,Machine Learning,ML/AI,us dolars,106031,106031.0,JP,SE,PT,Remote,CN,S
2021,AI Engineer,CV/AI,JPY,121818,1108.5438000000001,CN,EN,FL,Remote,JP,S
2021,Deep Learning,DL/AI,us dolars,152952,152952.0,US,EX,PT,In-person,MX,S
2020,AI Engineer,CV/AI,INR,30146,406.971,US,EN,FL,In-person,IN,L
2022,Statistician,Analysis ,us dolars,177049,177049.0,CN,EX,FL,In-person,CN,M
2021,Statistician,Analysis ,GBP,195017,269123.45999999996,CN,EX,FT,Remote,UK,M
2022,Data Scientist,Data Science,JPY,139822,1202.4692,US,EN,PT,Remote,JP,M
2021,Data Engineer,Data Engineer,GBP,32594,44979.719999999994,DE,EN,FL,Hybrid,UK,L
2021,Data Engineer,Data Engineer,us dolars,106610,106610.0,UK,SE,PT,Hybrid,MX,M
2020,Data Analyst,Analysis,us dolars,188503,188503.0,JP,EX,FT,Hybrid,MX,L
2020,Statistician,Analysis ,us dolars,152524,152524.0,IN,EX,FL,Remote,MX,L
2022,Machine Learning,ML/AI,us dolars,118197,118197.0,MX,SE,FT,In-person,CN,M
2020,AI Engineer,CV/AI,us dolars,188643,188643.0,CN,EX,FL,In-person,MX,M
2020,Data Analyst,Analysis,us dolars,91797,91797.0,CN,MI,FT,In-person,CN,L
2022,Data Engineer,Data Engineer,EUR,73937,79112.59000000001,MX,MI,FT,Hybrid,DE,L
2020,Machine Learning,ML/AI,us dolars,147618,147618.0,US,SE,CT,In-person,US,M
2021,Data Engineer,Data Engineer,EUR,90051,109862.22,JP,SE,FL,Remote,DE,M
2022,Data Analyst,Analysis,us dolars,107903,107903.0,JP,SE,FL,In-person,MX,M
2022,Data Engineer,Data Engineer,us dolars,106990,106990.0,DE,SE,FL,In-person,US,L
2021,Data Engineer,Data Engineer,us dolars,105204,105204.0,UK,SE,PT,Remote,MX,L
2020,Data Engineer,Data Engineer,us dolars,98951,98951.0,DE,MI,CT,In-person,MX,L
2022,AI Engineer,CV/AI,INR,127309,1591.3625000000002,DE,EN,PT,In-person,IN,M
2022,Data Scientist,Data Science,JPY,155341,1335.9326,JP,EN,FL,In-person,JP,S
2021,Statistician,Analysis ,INR,156822,2101.4148,UK,EN,CT,Remote,IN,S
2021,Data Engineer,Data Engineer,us dolars,190111,190111.0,UK,EX,FT,Remote,US,S
2020,Data Engineer,Data Engineer,us dolars,145694,145694.0,UK,SE,CT,Remote,CN,S
2022,Data Engineer,Data Engineer,us dolars,186640,186640.0,MX,EX,FT,In-person,MX,S
2020,Data Scientist,Data Science,EUR,67459,79601.62,US,MI,FL,Remote,DE,L
2020,Data Analyst,Analysis,us dolars,168741,168741.0,UK,EX,FL,In-person,MX,M
2021,AI Engineer,CV/AI,us dolars,114985,114985.0,JP,SE,FT,Hybrid,US,M
2022,Data Scientist,Data Science,us dolars,196588,196588.0,MX,EX,CT,In-person,MX,M
2022,Data Engineer,Data Engineer,us dolars,184405,184405.0,US,EX,PT,Remote,CN,M
2022,Data Scientist,Data Science,INR,118295,1478.6875,IN,EN,CT,In-person,IN,S
2021,Data Scientist,Data Science,us dolars,77941,77941.0,CN,MI,FT,In-person,CN,S
2021,Data Scientist,Data Science,us dolars,139903,139903.0,DE,SE,FT,In-person,CN,M
2021,Data Analyst,Analysis,INR,68875,922.9250000000001,UK,EN,PT,Remote,IN,M
2021,Statistician,Analysis ,EUR,158975,193949.5,IN,EX,PT,In-person,DE,S
2021,AI Engineer,CV/AI,us dolars,173770,173770.0,UK,EX,PT,In-person,MX,M
2022,Data Analyst,Analysis,us dolars,126500,126500.0,DE,SE,FT,In-person,CN,S
2020,Data Analyst,Analysis,EUR,91826,108354.68,JP,SE,FL,Hybrid,DE,S
2022,Statistician,Analysis ,us dolars,192480,192480.0,JP,EX,CT,Remote,CN,L
2020,Data Analyst,Analysis,us dolars,154628,154628.0,DE,EX,PT,Remote,CN,M
2021,Data Scientist,Data Science,INR,108845,1458.5230000000001,IN,EN,FT,In-person,IN,M
2020,Data Scientist,Data Science,us dolars,130965,130965.0,US,SE,CT,In-person,US,M
2022,Data Engineer,Data Engineer,us dolars,176205,176205.0,CN,EX,PT,In-person,MX,S
2022,Data Analyst,Analysis,us dolars,150853,150853.0,CN,EX,FL,Hybrid,US,L
2020,Data Engineer,Data Engineer,JPY,197198,1853.6612,CN,EN,CT,Hybrid,JP,M
2021,Machine Learning,ML/AI,INR,63043,844.7762,US,EN,CT,In-person,IN,S
2021,Data Scientist,Data Science,JPY,165150,1502.865,UK,EN,FT,Remote,JP,S
2022,AI Engineer,CV/AI,us dolars,83906,83906.0,DE,MI,FT,Hybrid,CN,S
2020,Statistician,Analysis ,INR,41137,555.3495,DE,EN,FT,In-person,IN,S
2021,Data Scientist,Data Science,JPY,59350,540.085,US,EN,FL,In-person,JP,L
2021,AI Engineer,CV/AI,GBP,34698,47883.24,IN,EN,CT,Remote,UK,L
2022,Statistician,Analysis ,us dolars,160119,160119.0,CN,EX,PT,In-person,US,S
2021,AI Engineer,CV/AI,us dolars,194204,194204.0,MX,EX,FL,In-person,US,M
2020,Statistician,Analysis ,GBP,40165,52214.5,DE,MI,PT,In-person,UK,L
2022,Statistician,Analysis ,EUR,161866,173196.62000000002,JP,EX,PT,Remote,DE,M
2022,Data Scientist,Data Science,GBP,174718,214903.13999999998,JP,EX,FT,Remote,UK,M
2020,Data Engineer,Data Engineer,us dolars,166942,166942.0,MX,EX,PT,In-person,MX,S
2022,Statistician,Analysis ,us dolars,128893,128893.0,DE,SE,PT,In-person,US,M
2021,Statistician,Analysis ,us dolars,60736,60736.0,CN,MI,FL,Remote,MX,L
2021,Data Scientist,Data Science,INR,88084,1180.3256000000001,CN,EN,FT,Remote,IN,S
2020,Data Engineer,Data Engineer,JPY,46211,434.3834,CN,EN,PT,Remote,JP,M
2021,Data Analyst,Analysis,us dolars,116665,116665.0,IN,SE,PT,Hybrid,US,M
2020,Data Analyst,Analysis,us dolars,168449,168449.0,JP,EX,PT,Remote,MX,S
2020,Data Engineer,Data Engineer,GBP,169933,220912.9,IN,EX,CT,In-person,UK,L
2021,Machine Learning,ML/AI,INR,178893,2397.1662,US,EN,CT,Remote,IN,M
2020,Data Scientist,Data Science,us dolars,108488,108488.0,UK,SE,FT,In-person,US,L
2021,Data Engineer,Data Engineer,GBP,188025,259474.49999999997,CN,EX,FL,In-person,UK,S
2022,Data Analyst,Analysis,us dolars,157870,157870.0,US,EX,FT,In-person,MX,S
2022,Statistician,Analysis ,us dolars,66801,66801.0,UK,MI,CT,Remote,US,S
2020,Data Analyst,Analysis,GBP,48277,62760.1,MX,MI,FT,Remote,UK,S
2021,Statistician,Analysis ,us dolars,113762,113762.0,JP,SE,FL,Remote,CN,S
2021,Data Scientist,Data Science,GBP,183700,253505.99999999997,UK,EX,FT,In-person,UK,S
2022,Statistician,Analysis ,us dolars,112246,112246.0,UK,SE,PT,Remote,US,S
2022,Data Engineer,Data Engineer,INR,159350,1991.875,DE,EN,FL,Hybrid,IN,S
2021,Statistician,Analysis ,us dolars,57802,57802.0,UK,MI,FL,Remote,US,L
2020,Machine Learning,ML/AI,us dolars,152794,152794.0,DE,EX,FL,Hybrid,US,M
2022,Data Engineer,Data Engineer,us dolars,189749,189749.0,UK,EX,FT,In-person,CN,L
2020,Data Scientist,Data Science,INR,168572,2275.7219999999998,DE,EN,FT,In-person,IN,L
2020,Data Engineer,Data Engineer,us dolars,34015,34015.0,JP,EN,PT,In-person,CN,M
2022,AI Engineer,CV/AI,us dolars,160305,160305.0,JP,EX,FL,In-person,US,M
2020,Data Scientist,Data Science,us dolars,88812,88812.0,UK,MI,PT,Hybrid,CN,S
2020,Data Analyst,Analysis,JPY,37826,355.56440000000003,MX,EN,FL,Hybrid,JP,M
2021,Deep Learning,DL/AI,JPY,39201,356.7291,MX,EN,CT,In-person,JP,L
2020,Data Scientist,Data Science,JPY,59048,555.0512,IN,EN,FT,Remote,JP,S
2021,Statistician,Analysis ,GBP,151471,209029.97999999998,MX,EX,PT,In-person,UK,L
2022,Data Engineer,Data Engineer,EUR,49941,53436.87,JP,MI,FT,In-person,DE,M
2022,Data Scientist,Data Science,us dolars,110641,110641.0,US,SE,FT,Hybrid,MX,L
2021,Data Engineer,Data Engineer,us dolars,88418,88418.0,MX,MI,CT,In-person,CN,L
2022,Statistician,Analysis ,us dolars,71541,71541.0,US,MI,CT,In-person,US,S
2020,Data Scientist,Data Science,EUR,100422,118497.95999999999,DE,SE,FL,In-person,DE,S
2020,Data Analyst,Analysis,us dolars,148069,148069.0,IN,SE,CT,In-person,CN,L
2020,Machine Learning,ML/AI,JPY,185022,1739.2068000000002,CN,EN,FL,Remote,JP,M
2022,Data Scientist,Data Science,us dolars,150965,150965.0,DE,EX,CT,Hybrid,MX,S
2020,Statistician,Analysis ,INR,181714,2453.139,UK,EN,CT,Hybrid,IN,L
2022,Data Scientist,Data Science,JPY,71607,615.8202,MX,EN,PT,Hybrid,JP,S
2020,Data Engineer,Data Engineer,us dolars,192360,192360.0,JP,EX,CT,In-person,MX,S
2021,Data Scientist,Data Science,us dolars,142117,142117.0,IN,SE,PT,In-person,US,M
2022,Data Analyst,Analysis,EUR,112865,120765.55,DE,SE,CT,In-person,DE,L
2022,Data Scientist,Data Science,EUR,44450,47561.5,DE,EN,PT,In-person,DE,L
2020,Machine Learning,ML/AI,us dolars,35618,35618.0,US,EN,FT,In-person,CN,L
2022,Data Scientist,Data Science,GBP,195335,240262.05,UK,EX,FL,In-person,UK,S
2022,Data Engineer,Data Engineer,INR,97583,1219.7875000000001,DE,EN,CT,Remote,IN,L
2021,Data Scientist,Data Science,us dolars,104900,104900.0,US,SE,PT,In-person,MX,S
2021,Data Analyst,Analysis,JPY,58794,535.0254,IN,EN,CT,Hybrid,JP,S
2020,Statistician,Analysis ,us dolars,43091,43091.0,DE,EN,PT,Remote,MX,S
2021,Data Scientist,Data Science,us dolars,45161,45161.0,CN,EN,PT,Hybrid,MX,S
2020,Data Scientist,Data Science,INR,165230,2230.605,CN,EN,CT,Remote,IN,M
2020,AI Engineer,CV/AI,us dolars,153612,153612.0,US,EX,FL,In-person,US,M
2020,Data Analyst,Analysis,GBP,57663,74961.90000000001,CN,MI,PT,In-person,UK,L
2022,Statistician,Analysis ,JPY,167805,1443.123,UK,EN,FT,Remote,JP,M
2021,Data Engineer,Data Engineer,us dolars,129961,129961.0,JP,SE,CT,Remote,US,S
2020,Data Scientist,Data Science,INR,193073,2606.4855,CN,EN,FT,Remote,IN,S
2021,Statistician,Analysis ,GBP,170401,235153.37999999998,IN,EX,PT,Hybrid,UK,S
2020,Data Engineer,Data Engineer,JPY,83105,781.187,DE,EN,PT,Remote,JP,S
2021,Data Analyst,Analysis,INR,93436,1252.0424,US,EN,CT,Remote,IN,S
2021,Data Analyst,Analysis,JPY,158379,1441.2489,DE,EN,FL,Hybrid,JP,L
2020,Statistician,Analysis ,us dolars,160705,160705.0,JP,EX,FT,Hybrid,MX,L
2022,Data Engineer,Data Engineer,GBP,122635,150841.05,DE,EX,FL,In-person,UK,S
2021,Data Analyst,Analysis,GBP,99579,137419.02,DE,SE,FT,Hybrid,UK,L
2022,Statistician,Analysis ,INR,44242,553.025,US,EN,FL,Remote,IN,M
2022,Data Analyst,Analysis,JPY,128901,1108.5486,JP,EN,CT,In-person,JP,M
2020,Data Analyst,Analysis,EUR,155056,182966.08,IN,EX,FT,In-person,DE,S
2020,Data Analyst,Analysis,us dolars,188205,188205.0,US,EX,CT,In-person,US,L
2020,Deep Learning,DL/AI,GBP,185812,241555.6,MX,EX,FL,Remote,UK,S
2021,Data Engineer,Data Engineer,JPY,130628,1188.7148,JP,EN,FL,In-person,JP,L
2020,Statistician,Analysis ,INR,60976,823.176,JP,EN,FL,Remote,IN,S
2020,Statistician,Analysis ,us dolars,41231,41231.0,DE,EN,CT,In-person,MX,S
2021,Data Engineer,Data Engineer,INR,164400,2202.96,UK,EN,PT,Remote,IN,S
2021,Data Engineer,Data Engineer,GBP,55261,76260.18,UK,MI,PT,In-person,UK,M
2020,Data Engineer,Data Engineer,us dolars,55262,55262.0,IN,MI,FT,Remote,CN,L
2020,Data Engineer,Data Engineer,GBP,164352,213657.6,DE,EX,CT,In-person,UK,L
2020,Data Scientist,Data Science,us dolars,192814,192814.0,UK,EX,CT,In-person,MX,M
2020,Statistician,Analysis ,us dolars,33590,33590.0,US,EN,CT,In-person,CN,M
2022,Data Scientist,Data Science,EUR,146726,156996.82,IN,EX,FL,Hybrid,DE,L
2022,Data Analyst,Analysis,INR,117542,1469.275,DE,EN,CT,In-person,IN,L
2020,Data Analyst,Analysis,JPY,43570,409.558,CN,EN,PT,Hybrid,JP,S
2022,Statistician,Analysis ,us dolars,39533,39533.0,US,EN,FT,Hybrid,CN,S
2021,Data Analyst,Analysis,us dolars,155890,155890.0,UK,EX,PT,In-person,US,L
2022,Data Engineer,Data Engineer,us dolars,174438,174438.0,UK,EX,CT,Hybrid,US,L
2022,Data Scientist,Data Science,EUR,143819,153886.33000000002,UK,EX,FT,Hybrid,DE,S
2020,Data Engineer,Data Engineer,us dolars,106368,106368.0,UK,SE,FT,Remote,CN,M
2022,Data Analyst,Analysis,us dolars,189397,189397.0,JP,EX,CT,Hybrid,CN,L
2022,Data Scientist,Data Science,JPY,64798,557.2628,CN,EN,CT,Hybrid,JP,L
2022,Data Engineer,Data Engineer,us dolars,52849,52849.0,IN,MI,PT,In-person,US,M
2022,Statistician,Analysis ,us dolars,167229,167229.0,IN,EX,PT,Remote,US,M
2021,Data Engineer,Data Engineer,us dolars,141972,141972.0,UK,SE,FL,Hybrid,MX,M
2020,Data Analyst,Analysis,JPY,191250,1797.75,IN,EN,FL,Hybrid,JP,L
2020,Data Scientist,Data Science,us dolars,59030,59030.0,CN,MI,FL,Hybrid,MX,L
2021,Statistician,Analysis ,us dolars,156026,156026.0,US,EX,CT,In-person,CN,L
2022,Data Scientist,Data Science,JPY,150398,1293.4228,US,EN,CT,In-person,JP,S
2021,Statistician,Analysis ,GBP,95729,132106.02,MX,SE,FL,Remote,UK,M
2022,Data Scientist,Data Science,us dolars,38164,38164.0,IN,EN,FL,Hybrid,US,M
2021,Data Analyst,Analysis,us dolars,31119,31119.0,UK,EN,PT,Remote,CN,S
2020,Statistician,Analysis ,us dolars,43351,43351.0,DE,EN,FL,In-person,US,S
2020,AI Engineer,CV/AI,us dolars,102076,102076.0,CN,SE,FL,Hybrid,MX,S
2020,Data Scientist,Data Science,EUR,75162,88691.15999999999,UK,MI,FT,Hybrid,DE,S
2022,Data Scientist,Data Science,GBP,61760,75964.8,JP,MI,FL,Remote,UK,M
2022,Data Engineer,Data Engineer,GBP,119074,146461.02,DE,SE,FT,Hybrid,UK,S
2021,Statistician,Analysis ,us dolars,149567,149567.0,CN,SE,FL,In-person,US,S
2021,AI Engineer,CV/AI,INR,59738,800.4892,JP,EN,FT,Remote,IN,M
2020,Data Analyst,Analysis,INR,76921,1038.4335,IN,EN,FL,In-person,IN,M
2022,Data Engineer,Data Engineer,us dolars,152448,152448.0,JP,EX,PT,Hybrid,MX,M
2021,AI Engineer,CV/AI,JPY,91068,828.7188,IN,EN,CT,In-person,JP,S
2022,Statistician,Analysis ,GBP,53581,65904.63,JP,MI,FT,Hybrid,UK,L
2022,AI Engineer,CV/AI,us dolars,125672,125672.0,DE,SE,CT,Remote,US,L
2020,Data Scientist,Data Science,us dolars,51485,51485.0,JP,MI,PT,Remote,MX,L
2020,Data Scientist,Data Science,us dolars,66294,66294.0,UK,MI,FL,In-person,MX,L
2022,Data Engineer,Data Engineer,us dolars,83001,83001.0,IN,MI,FL,Remote,CN,M
2022,Statistician,Analysis ,us dolars,162706,162706.0,US,EX,PT,In-person,US,L
2022,Statistician,Analysis ,us dolars,73969,73969.0,JP,MI,CT,Hybrid,US,S
2022,Deep Learning,DL/AI,us dolars,30093,30093.0,IN,EN,CT,In-person,MX,S
2020,Data Engineer,Data Engineer,us dolars,58370,58370.0,US,MI,CT,Hybrid,CN,S
2021,Statistician,Analysis ,us dolars,49750,49750.0,IN,EN,CT,Hybrid,CN,L
2020,Data Scientist,Data Science,EUR,46472,54836.96,MX,MI,FT,Remote,DE,L
2021,AI Engineer,CV/AI,INR,48934,655.7156,IN,EN,CT,In-person,IN,S
2022,Data Analyst,Analysis,EUR,69125,73963.75,US,MI,FT,Remote,DE,S
2021,Data Scientist,Data Science,us dolars,69103,69103.0,US,MI,PT,In-person,US,M
2020,Data Engineer,Data Engineer,us dolars,118705,118705.0,DE,SE,FL,In-person,US,L
2020,Statistician,Analysis ,GBP,86543,112505.90000000001,CN,SE,FT,Hybrid,UK,S
2022,Data Scientist,Data Science,GBP,178010,218952.3,MX,EX,CT,In-person,UK,S
2020,Data Analyst,Analysis,INR,107492,1451.142,JP,EN,FL,Hybrid,IN,L
2022,Data Analyst,Analysis,us dolars,88024,88024.0,JP,MI,FT,In-person,CN,L
2020,Data Engineer,Data Engineer,JPY,56207,528.3458,MX,EN,FL,Hybrid,JP,S
2020,Data Scientist,Data Science,us dolars,79354,79354.0,IN,MI,PT,Hybrid,US,S
2022,Deep Learning,DL/AI,GBP,198382,244009.86,MX,EX,CT,In-person,UK,L
2021,Data Scientist,Data Science,INR,78960,1058.064,UK,EN,PT,In-person,IN,L
2020,Data Analyst,Analysis,EUR,91262,107689.15999999999,UK,SE,FL,In-person,DE,S
2021,Data Engineer,Data Engineer,us dolars,127155,127155.0,CN,SE,PT,In-person,US,S
2020,Data Engineer,Data Engineer,JPY,174475,1640.065,IN,EN,CT,Hybrid,JP,S
2020,AI Engineer,CV/AI,INR,174137,2350.8495,DE,EN,FT,Hybrid,IN,S
2020,Data Engineer,Data Engineer,us dolars,187873,187873.0,US,EX,PT,In-person,CN,S
2020,Data Engineer,Data Engineer,JPY,138182,1298.9108,IN,EN,CT,In-person,JP,S
2021,Data Engineer,Data Engineer,us dolars,129132,129132.0,JP,SE,FL,Remote,US,S
2021,Data Engineer,Data Engineer,INR,190302,2550.0468,UK,EN,PT,Hybrid,IN,L
2020,Data Engineer,Data Engineer,us dolars,102706,102706.0,UK,SE,FT,Hybrid,CN,M
2020,Data Analyst,Analysis,us dolars,59968,59968.0,UK,MI,PT,In-person,MX,M
2021,Data Scientist,Data Science,us dolars,72517,72517.0,DE,MI,FL,Remote,MX,L
2022,Statistician,Analysis ,GBP,193727,238284.21,JP,EX,FL,In-person,UK,M
2022,Data Engineer,Data Engineer,JPY,159282,1369.8252,DE,EN,FL,Hybrid,JP,L
2021,Statistician,Analysis ,EUR,75984,92700.48,US,MI,PT,Hybrid,DE,L
2020,Statistician,Analysis ,EUR,172121,203102.78,IN,EX,PT,Remote,DE,L
2020,Data Analyst,Analysis,us dolars,102321,102321.0,IN,SE,PT,In-person,MX,L
2022,Data Engineer,Data Engineer,JPY,151854,1305.9444,MX,EN,FT,Remote,JP,M
2022,Statistician,Analysis ,us dolars,165727,165727.0,UK,EX,CT,In-person,US,L
2021,Data Engineer,Data Engineer,us dolars,120638,120638.0,MX,SE,PT,Remote,US,S
2022,Deep Learning,DL/AI,us dolars,98972,98972.0,UK,MI,FT,In-person,US,L
2021,Machine Learning,ML/AI,us dolars,51432,51432.0,US,MI,FL,In-person,MX,M
2022,Deep Learning,DL/AI,EUR,95896,102608.72,DE,SE,PT,In-person,DE,M
2022,Statistician,Analysis ,EUR,135035,144487.45,CN,SE,PT,Hybrid,DE,M
2022,Deep Learning,DL/AI,GBP,43750,53812.5,CN,MI,PT,In-person,UK,M
2020,Data Analyst,Analysis,us dolars,57987,57987.0,CN,MI,FT,Hybrid,US,S
2020,Data Analyst,Analysis,EUR,132995,156934.1,JP,EX,PT,Remote,DE,L
2020,Statistician,Analysis ,EUR,56165,66274.7,US,MI,PT,In-person,DE,S
2022,Data Engineer,Data Engineer,us dolars,54346,54346.0,IN,MI,CT,Hybrid,US,L
2021,Data Scientist,Data Science,us dolars,33514,33514.0,IN,EN,FT,Remote,US,L
